seed,train,test
131493,0.9353457094464289,0.6961807849874455
548219,0.9208137896003268,0.673469387755102
412962,0.9135518652746974,0.7277722277722277
976984,0.9279598877289146,0.7277722277722277
202578,0.9352854847384773,0.5805545805545804
215023,0.9065619689370417,0.5904761904761904
814265,0.8778880965748531,0.6159420289855072
205916,0.9062694315136126,0.6708074534161492
346876,0.9208137896003268,0.782312925170068
342547,0.9496664881299268,0.8366633366633367
250751,0.8921424745641289,0.6899902818270166
299942,0.9566031915955256,0.5870258773484579
752782,0.8850710476395003,0.6446886446886446
402281,0.899332707746846,0.7256728778467908
785371,0.9349801040363618,0.8096468561584841
835671,0.9279598877289146,0.6454403460290761
523700,0.9135518652746974,0.6454403460290761
390797,0.920689518973057,0.7822177822177822
101304,0.8987407803895598,0.6996825396825398
432071,0.8991438428204805,0.6166666666666666
253826,0.9278315094049603,0.7542857142857142
129638,0.9209780893234131,0.7256728778467908
929644,0.9052732968904379,0.7545356241739758
178753,0.8347723685853183,0.6996825396825398
659486,0.8771846409575723,0.5857010704374257
129442,0.9351096064325011,0.5246285246285247
864499,0.8624027345476358,0.6450793650793651
820127,0.9352854847384773,0.7008736311061893
327105,0.8993748036913505,0.6961807849874455
976786,0.8203680395767511,0.6409409277124357
